eta: 0:01:02  epoch: 1  step: 640  loss_c: 0.0887  loss_f: 0.0887  total_loss: 0.1775  data: 0.0007  batch: 0.1703  lr: 0.000498  max_mem: 38
eta: 0:01:04  epoch: 1  step: 630  loss_c: 0.0698  loss_f: 0.0698  total_loss: 0.1397  data: 0.0007  batch: 0.1647  lr: 0.000498  max_mem: 38
eta: 0:01:02  epoch: 1  step: 640  loss_c: 0.0887  loss_f: 0.0887  total_loss: 0.1775  data: 0.0007  batch: 0.1703  lr: 0.000498  max_mem: 38
eta: 0:01:00  epoch: 1  step: 650  loss_c: 0.0527  loss_f: 0.0527  total_loss: 0.1053  data: 0.0007  batch: 0.1681  lr: 0.000498  max_mem: 38
eta: 0:01:00  epoch: 1  step: 650  loss_c: 0.0527  loss_f: 0.0527  total_loss: 0.1053  data: 0.0007  batch: 0.1681  lr: 0.000498  max_mem: 38
eta: 0:00:58  epoch: 1  step: 660  loss_c: 0.1075  loss_f: 0.1075  total_loss: 0.2150  data: 0.0007  batch: 0.1688  lr: 0.000498  max_mem: 38
eta: 0:00:58  epoch: 1  step: 660  loss_c: 0.1075  loss_f: 0.1075  total_loss: 0.2150  data: 0.0007  batch: 0.1688  lr: 0.000498  max_mem: 38
eta: 0:00:57  epoch: 1  step: 670  loss_c: 0.1218  loss_f: 0.1633  total_loss: 0.2851  data: 0.0008  batch: 0.1679  lr: 0.000498  max_mem: 38
eta: 0:00:55  epoch: 1  step: 680  loss_c: 0.0922  loss_f: 0.1338  total_loss: 0.2260  data: 0.0008  batch: 0.1677  lr: 0.000498  max_mem: 38
eta: 0:00:53  epoch: 1  step: 690  loss_c: 0.1204  loss_f: 0.1204  total_loss: 0.2408  data: 0.0007  batch: 0.1681  lr: 0.000498  max_mem: 38
eta: 0:00:51  epoch: 1  step: 700  loss_c: 0.1179  loss_f: 0.1179  total_loss: 0.2358  data: 0.0008  batch: 0.1636  lr: 0.000498  max_mem: 38
eta: 0:00:50  epoch: 1  step: 710  loss_c: 0.0818  loss_f: 0.0818  total_loss: 0.1636  data: 0.0007  batch: 0.1656  lr: 0.000498  max_mem: 38
eta: 0:00:48  epoch: 1  step: 720  loss_c: 0.1235  loss_f: 0.1235  total_loss: 0.2470  data: 0.0007  batch: 0.1697  lr: 0.000498  max_mem: 38
eta: 0:00:46  epoch: 1  step: 730  loss_c: 0.0894  loss_f: 0.0894  total_loss: 0.1787  data: 0.0009  batch: 0.1671  lr: 0.000498  max_mem: 38
eta: 0:00:44  epoch: 1  step: 740  loss_c: 0.0561  loss_f: 0.0561  total_loss: 0.1121  data: 0.0010  batch: 0.1670  lr: 0.000498  max_mem: 38
eta: 0:00:43  epoch: 1  step: 750  loss_c: 0.0786  loss_f: 0.0786  total_loss: 0.1572  data: 0.0007  batch: 0.1659  lr: 0.000498  max_mem: 38
eta: 0:00:41  epoch: 1  step: 760  loss_c: 0.0739  loss_f: 0.0739  total_loss: 0.1477  data: 0.0005  batch: 0.1725  lr: 0.000498  max_mem: 38
eta: 0:00:39  epoch: 1  step: 770  loss_c: 0.1379  loss_f: 0.1379  total_loss: 0.2758  data: 0.0007  batch: 0.1695  lr: 0.000498  max_mem: 38
eta: 0:00:37  epoch: 1  step: 780  loss_c: 0.1525  loss_f: 0.1525  total_loss: 0.3051  data: 0.0008  batch: 0.1675  lr: 0.000498  max_mem: 38
eta: 0:00:36  epoch: 1  step: 790  loss_c: 0.2140  loss_f: 0.2140  total_loss: 0.4281  data: 0.0006  batch: 0.1674  lr: 0.000498  max_mem: 38
eta: 0:00:34  epoch: 1  step: 800  loss_c: 0.1986  loss_f: 0.1986  total_loss: 0.3971  data: 0.0007  batch: 0.1616  lr: 0.000498  max_mem: 38
